author,title,date,publisher,subject,type,qualname,quallevel,abstract,catalogued,file1,file2,file3,subject1,subject2,subject3,estc,description,language,identifier
"Home, Francis,   1719-1813.","Disputatio medica inauguralis, de phthisi : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Franciscus Home, Scotus.",1800,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.81.7.12.11.pdf,,,,Tuberculosis,,ESTC_T151257,Thesis (M.D.)--University of Edinburgh.,lat,9915569783502466,Att.81.7.12.11.pdf,,
"Moffat, Thomas,   active 1800.","Disputatio medica inauguralis, de apoplexia hydrocephalica : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Thomas Moffat, Britannus, In Classe Regia Chirurgus necnon Societatis Regiae Medicae Edin. Socius.",1800,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.81.7.12.12.pdf,,,,Cerebrovascular disease,,ESTC_T151188,Thesis (M.D.)--University of Edinburgh.,lat,9915569853502466,Att.81.7.12.12.pdf,,
"Swift, John, M.D.  ","Dissertatio medica inauguralis, de tarda concoctione : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis, eruditorum examini subjicit / Joannes Swift, Hibernus.",1800,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.81.7.12.13.pdf,,,,,,,Thesis (M.D.)--University of Edinburgh.,lat,9915569923502466,Att.81.7.12.13.pdf,,
"Morison, Charles.   ","Dissertatio medica inauguralis, de dysenteria : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Carolus Morison, Scotus, Chirurgus.",1800,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.81.7.12.14.pdf,,,,Dysentery,,ESTC_T151378,Thesis (M.D.)--University of Edinburgh.,lat,9915569953502466,Att.81.7.12.14.pdf,,
"Bernard, Charles, M.D.  ","Disputatio medica inauguralis de exercitatione : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, S.S.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis, eruditorum examini subjicit / Car. Bernard. Jamaicensis.",1800,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.81.7.12.15.pdf,,,,Exercise,,,Thesis (M.D.)--University of Edinburgh.,lat,9915569993502466,Att.81.7.12.15.pdf,,
"Thomson, Samuel Smith,   1778-1849.","Dissertatio medica inauguralis, de rubeola : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Samuel Smith Thomson, Hibernus. Societ. Reg. Phys. Edin. Soc. Honor. Atque Praeses Annuus.",1800,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.81.7.12.17.pdf,,,,Measles,,ESTC_T151509,Thesis (M.D.)--University of Edinburgh.,lat,9915570743502466,Att.81.7.12.17.pdf,,
"Bremner, James,   1780-1811.","Dissertatio medica inauguralis, de scarlatina anginosa : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Jacobus Bremner, Scoto-Britannus, Chirurgus, Soc. Reg. Med. Edin. Soc. Extraord. et Soc. Nat. Studios. Praeses Annuus.",1800,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.81.7.12.18.pdf,,,,Scarlatina,,ESTC_T151511,Thesis (M.D.)--University of Edinburgh.,lat,9915570753502466,Att.81.7.12.18.pdf,,
"McKechnie, John.   ","Disputatio medica inauguralis de hydropis causis et curatione : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, S.S.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis,  / eruditorum examini subjicit Joannes McKechnie, Scotus, Soc. Reg. Phys. Edin. Soc. Honorarius.",1800,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.81.7.14.1.pdf,,,,Edema,,ESTC_T151230,Thesis (M.D.)--University of Edinburgh.,lat,9915654223502466,Att.81.7.14.1.pdf,,
"Baeta, Henrique Xavier,   1776-1854.","Dissertatio medica inauguralis, de typho : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, S.S.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis, eruditorum examini subjicit / Henricus Xavier Baeta, Lusitanus.",1800,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.81.7.14.2.pdf,,,,Typhus fever,,,Thesis (M.D.)--University of Edinburgh.,lat,9915655043502466,Att.81.7.14.2.pdf,,
"Parkinson, Roger, M.D.  ","Disputatio medica inauguralis, de typho : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis, eruditorum examini subjicit / Rogerus Parkinson, Anglo-Britannus, Reg. Societ. Physic. Edin. Soc. Hon.",1800,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.81.7.14.3.pdf,,,,Typhus fever,,,Thesis (M.D.)--University of Edinburgh.,lat,9915656503502466,Att.81.7.14.3.pdf,,
"Rattray, Charles, M.D.  ","Disputatio medica inauguralis de hydatidum natura : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis, eruditorum examini subjicit / Carolus Rattray, Anglus, Societ. Reg. Med. Edin. Soc.",1800,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.81.7.14.4.pdf,,,,Cestode Infections,,,Thesis (M.D.)--University of Edinburgh.,lat,9915658023502466,Att.81.7.14.4.pdf,,
"Wilson, Charles,   active 1800-1817.","Dissertatio medica inauguralis, de hydrope : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, S.S.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis, eruditorum examini subjicit / Carolus Wilson, Anglo-Britannus, Soc. Reg. Med. Edin. Soc. Extraord.",1800,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.81.7.14.5.pdf,,,,Hydrocephalus,,,Thesis (M.D.)--University of Edinburgh.,lat,9915663403502466,Att.81.7.14.5.pdf,,
"Taylor, Robert Eveleigh.   ","Disputatio physico-medica inauguralis, de hominum varietatibus : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Robertus Eveleigh Taylor, Scoto-Britannus, Societ. Reg. Med. Edin. Soc. Extr.",1800,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.81.7.14.6.pdf,,,,Racial stocks,,ESTC_T151299,Thesis (M.D.)--University of Edinburgh.,lat,9915665753502466,Att.81.7.14.6.pdf,,
"Forbes, Duncanus, M.D.  ","Disputatio medica inauguralis, de variola : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis, eruditorum examini subjicit / Duncanus Forbes, A.M. ex Agro Atholiensi, Scotus.",1800,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.81.7.14.7.pdf,,,,Smallpox,,,Thesis (M.D.)--University of Edinburgh.,lat,9915678893502466,Att.81.7.14.7.pdf,,
"Loy, John Glover,   1774-1865.","Disputatio medica inauguralis, de phthisi : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Joannes Gloverus Loy, Anglo-Britannus, Chirurgus, Societ. Reg. Physic. Edin. Soc.",1800,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.81.7.14.8.pdf,,,,Tuberculosis,,ESTC_T92322,Thesis (M.D.)--University of Edinburgh.,lat,9915683693502466,Att.81.7.14.8.pdf,,
"Macwhirter, Thomas.   ","Tentamen medicum inaugurale, de pneumonia : quod, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Thomas Macwhirter, Scotus, Societ. Phys. Edin. Soc. Extr.",1800,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.81.7.14.9.pdf,,,,Pneumonia,,ESTC_T149583,Thesis (M.D.)--University of Edinburgh.,lat,9915684053502466,Att.81.7.14.9.pdf,,
"Sayers, William Lysaght.   ","Tractatus medicus inauguralis, de dysenteria : quem, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, S.S.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis, eruditorum examini subjicit / Gulielmus Lysaght Sayers, Soc. Reg. Med. Edin. Edin. Soc. Extraord. necnon Societ. Reg. Phys. Edin. Soc. Honor.",1800,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.81.7.14.10.pdf,,,,Dysentery,,,Thesis (M.D.)--University of Edinburgh.,lat,9915684973502466,Att.81.7.14.10.pdf,,
"Robinson, John, M.D.  ","Disputatio medica inauguralis de urinae secretione suppressa : quem, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Joannes Robinson, Anglus, Societ. Reg. Med. Edin. Soc. Extr.",1800,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.81.7.14.11.pdf,,,,Urinary Retention,,ESTC_T151285,Thesis (M.D.)--University of Edinburgh.,lat,9915686033502466,Att.81.7.14.11.pdf,,
"Baumgartner, Robert John.   ","Disputatio philosophica inauguralis, de causis generalibus, incolarum numerum, accelerantibus et impedientibus : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis, eruditorum examini subjicit / Robertus J. Baumgartner, Anglus.",1800,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.81.7.14.12.pdf,,,,,,,Thesis (M.D.)--University of Edinburgh.,lat,9915687053502466,Att.81.7.14.12.pdf,,
"Colquhoun, Gideon.   ","Disputatio medica inauguralis de cerebri concussione : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, S.S.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis, eruditorum examini subjicit / Gideon Colquhoun, Scotus.",1800,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.81.7.14.13.pdf,,,,Brain Concussion,,,Thesis (M.D.)--University of Edinburgh.,lat,9915687573502466,Att.81.7.14.13.pdf,,
"Daly, Cornelius,   1768-","Tentamen medicum inaugurale, de epilepsia : quod, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis, eruditorum examini subjicit / Cornelius Daly, A.B. Hibernus.",1800,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.81.7.14.14.pdf,,,,Epilepsy,,,Thesis (M.D.)--University of Edinburgh.,lat,9915688343502466,Att.81.7.14.14.pdf,,
"Dromgole, Thomas,   approximately 1750-approximately 1826.","Dissertatio medica inauguralis, de rheumatismo : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, S.S.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis, eruditorum examini subjicit / Thomas Dromgole, Hibernus.",1800,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.81.7.14.15.pdf,,,,Rheumatic Diseases,,,Thesis (M.D.)--University of Edinburgh.,lat,9915689223502466,Att.81.7.14.15.pdf,,
"Mitchell, William Somervell.   ","Dissertatio chemico medica inauguralis de animantium calore : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, S.S.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Gulielmus Somervell Mitchell, Scotus, Societ. Naturae Studiosor. Edinburgenae Socius Extraordinarius.",1800,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.81.7.16.1.pdf,,,,Body Temperature,,ESTC_T151308,Thesis (M.D.)--University of Edinburgh.,lat,9915798873502466,Att.81.7.16.1.pdf,,
"McCammon, James.   ","Dissertatio medica inauguralis de pneumonia : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, S.S.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis, eruditorum examini subjicit / Jacobus M'cammon, Hibernus.",1800,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.81.7.16.2.pdf,,,,Pneumonia,,ESTC_T151482,Thesis (M.D.)--University of Edinburgh.,lat,9915800383502466,Att.81.7.16.2.pdf,,
"Shuter, James,   active 1800.","Dissertatio medica inauguralis de diabete mellito : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, S.S.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis, eruditorum examini subjicit / Jacobus Shuter, Hibernus, Societ. Reg. Physic. Edin. Soc. Honorarius, necnon Societ. Hib. Med. Edin. Soc. Ord.",1800,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.81.7.16.3.pdf,,,,Diabetes,,ESTC_T151376,Thesis (M.D.)--University of Edinburgh.,lat,9915802283502466,Att.81.7.16.3.pdf,,
"McKeogh, Pierce.   ","Dissertatio medica inauguralis, de dyspepsia : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, S.S.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis, eruditorum examini subjicit / Piercius M'keogh, Hibernus, Societ. Reg. Med. Edin. necnon Societ. Reg. Physic. Soc. et Soc. Med. Olim Bibern. Soc. Ordin.",1800,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.81.7.16.4.pdf,,,,Dyspepsia,,,Thesis (M.D.)--University of Edinburgh.,lat,9915805853502466,Att.81.7.16.4.pdf,,
"Armstrong, Andrew (Physician)  ","Dissertatio medica inauguralis, de apoplexia hydrocephalica : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, S.S.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis, eruditorum examini subjicit / Andreas Armstrong, Hibernus, Societ. Reg. Phys. Edin. Soc. Honor. necnon Soc. Hiber. Med. Soc. Extraord.",1800,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.81.7.16.5.pdf,,,,Cerebrovascular disease,,,Thesis (M.D.)--University of Edinburgh.,lat,9915809423502466,Att.81.7.16.5.pdf,,
"Russell, William Thomas,   active 1800.","Dissertatio medica inauguralis, de vaccina : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, S.S.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis, eruditorum examini subjicit / Thomas Russell, Hibernus, Soc. Reg. Phys. Edin. Soc. Honor. - Soc. Hiber. Med. Edin. Soc. Extr. et Praeses Annuus,-Soc. Specul. Soc. &c.",1800,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.81.7.16.6.pdf,,,,Vaccinia,,,Thesis (M.D.)--University of Edinburgh.,lat,9915811793502466,Att.81.7.16.6.pdf,,
"Lander, William.   ","Dissertatio medica inauguralis, de dysenteria : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, S.S.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis, eruditorum examini subjicit / Gulielmus Lander, A.B.T.C.D. Hibernus.",1800,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.81.7.16.7.pdf,,,,Dysentery,,,Thesis (M.D.)--University of Edinburgh.,lat,9915811893502466,Att.81.7.16.7.pdf,,
"Lidderdale, Halliday,   -1845.","Disputatio medica inauguralis, quaedam de morbis literatorum eorumque de prophylaxi complectens : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis, eruditorum examini subjicit / Halliday Lidderdale, Scoto-Britannus.",1800,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.81.7.16.8.pdf,,,,,,,Thesis (M.D.)--University of Edinburgh.,lat,9915812153502466,Att.81.7.16.8.pdf,,
"Southerton, Francis.   ","Disputatio medica inauguralis, de haemoptysi : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis, eruditorum examini subjicit / Franciscus Southerton, Anglus.",1800,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.81.7.16.9.pdf,,,,Hemorrhage,,,Thesis (M.D.)--University of Edinburgh.,lat,9915812773502466,Att.81.7.16.9.pdf,,
"Bruce, George, M.D.  ","Disputatio medica inauguralis, de phthisi pulmonali : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Georgius Bruce, Scotus, Chirurgus.",1800,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.81.7.16.10.pdf,,,,Tuberculosis,,ESTC_T151254,Thesis (M.D.)--University of Edinburgh.,lat,9915812843502466,Att.81.7.16.10.pdf,,
"Kirby, Richard,   active 1800.","Dissertatio medica inauguralis, de typho : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis, eruditorum examini subjicit / Richardus Kirby, Hibernus, Societ. Reg. Phys. Edin. Soc. Ord. necnon, Societ. Hib. Med. Edin. Olim Sod.",1800,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.81.7.16.11.pdf,,,,Typhus fever,,,Thesis (M.D.)--University of Edinburgh.,lat,9915998173502466,Att.81.7.16.11.pdf,,
"Fitzgerald, John.   ","Disputatio medica inauguralis, de diabete : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis, eruditorum examini subjicit / Joannes Fitzgerald, A.B. Virginiensis, Societ. Reg. Phys. Edin. Soc. Hon.",1800,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.81.7.16.12.pdf,,,,Diabetes,,ESTC_N008035,Thesis (M.D.)--University of Edinburgh.,lat,9916145403502466,Att.81.7.16.12.pdf,,
"Besnard, Robert.   ","Dissertatio medica inauguralis, de asthmate : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis, eruditorum examini subjicit / Robertus Besnard, Hibernus. A.B.T.C.D. Societ. Reg. Med. Edin. Soc. Extr. Atque praes. Ann. necnon, societ. Reg. Phys. Edin. Soc. Extr. Ad diem 12 septembris, hora locoque solitis.",1800,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,,,,,Asthma,,ESTC_T151351,Thesis (M.D.)--University of Edinburgh.,lat,9916146323502466,,,
"Campbell, John,   active 1800.","Dissertatio chemico-physica inauguralis, de actione calcis in agricultura : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Joannes Campbell, Scoto-Britannus, Societ. Reg. Med. Edin. Socius.",1800,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.81.7.16.14.pdf,,,,,,ESTC_T151309,Thesis (M.D.)--University of Edinburgh.,lat,9916147063502466,Att.81.7.16.14.pdf,,
"Robinson, Robert Robinson Watson,   1777-1866.","Disputatio medica inauguralis, de vesicae, urethraeque morbis : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit R.R. Watson Robinson, Anglus, Societ. Reg. Med. Edin. Praeses Annuus.",1800,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.81.7.16.15.pdf,,,,Bladder,,ESTC_T151291,Thesis (M.D.)--University of Edinburgh.,lat,9916151053502466,Att.81.7.16.15.pdf,,
